"id","post","native_id","article_account_id"
"1899","JetBlue referred to the C.D.C.’s definition of a face covering as a cloth that should fit snugly against the side of a person’s face, is secured with ties or ear loops, and includes “multiple layers of fabric for unrestricted breathing.” The C.D.C. recommends that surgical masks and N95 respirators be reserved for health care workers and other medical professionals.","1591392953","6"
"1900","Her union has been pushing for the Department of Transportation, in coordination with the Department of Health and Human Services, to require masks for airline crews and passengers, and it has been urging people to fly as little as possible during the pandemic.","1591392953","6"
"1901","“Most U.S. airlines are now requiring flight attendants to wear a mask while working,” she said, “but we need passengers to wear masks in order to best protect everyone onboard, including crew.”","1591392953","6"
"1902","Many passengers have been wearing masks, but some travelers have been sharing images on social media suggesting that the precaution was not being universally followed.","1591392953","6"
"1903","United Airlines announced last week that it was requiring masks for its flight attendants and that it would provide masks for customers starting in early May. And Delta announced on Monday that it was requiring its employees to wear masks or face coverings when they are “unable to maintain at least six feet” of distance from another employee or customer.","1591392953","6"
"1904","“We will continue to make masks and face coverings available to employees, and you are also free to use your own face covering,” Delta said in a memo to employees on Monday.","1591392953","6"
"1905","“We are strongly encouraging customers to wear masks, too, and we plan to make them available,” a Delta spokesman, Morgan Durrant, said in an email.","1591392953","6"
"1906","American Airlines also announced on Monday that flight attendants on its domestic and international flights would be required to wear masks starting Friday.","1591392953","6"
"1907","Although American Airlines does not require passengers to wear masks, the company plans to provide them with masks starting in May. The company also tells passengers that they may be required by local law “to wear one in the airport where your trip begins, where it ends or where you connect.”","1591392953","6"
"1908","Socially distanced? Not so much. There’s rarely six feet between the rappers, and when DaBaby frolics in bed with a woman, his surgical mask likely won’t offer sufficient protection.","1591392951","6"
"1909","What happens? Very little, but most crucially, French Montana dances and dances and dances some more in front of a private jet wearing a full Hazmat suit and an actual gas mask. (Perhaps the N95 was too obvious.)","1591392951","6"
"1910","Socially distanced? There mostly aren’t others around beyond French and his protégé, Mr. Swipey — Swipey doesn’t wear a mask, while French sometimes dons one bearing the logo of his Coke Boys crew. When French’s security guard arrives, he’s wisely wearing a surgical mask.","1591392951","6"
"1911","What happens? Rich Brian and Guapdad 4000 send gifts by drone to their friends across Los Angeles — condoms for the singer Cuco, Pizza Hut pizza for Lil Yachty, hair products for the YouTuber Noel Miller, “Rick and Morty” gear for Buddy, and so on. Everyone sends back cash to pay for meals for health care workers, mask production and direct donations to others who need a nongovernmental stimulus.","1591392951","6"
