,id_x,article_id,attribute,code,confidence,session_id,id_y,post
138,209,4818,mw_efficacy_health,2,6,67834,4818,"It’s unclear when deputies would issue fines or arrest people who violate the face mask order, but the county said local law enforcement agencies had the power to enforce the order “as they deem necessary.”"
139,210,4818,mw_attention_uncomfortable,2,6,67834,4818,"It’s unclear when deputies would issue fines or arrest people who violate the face mask order, but the county said local law enforcement agencies had the power to enforce the order “as they deem necessary.”"
140,211,3351,mw_comfort_hot,2,6,31521,3351,"But she predicted that mask requirements would keep some people away. Heather Abbott Vogel, an agent at Destinations in Florida Travel, agreed."
141,212,3351,mw_efficacy_eff,2,6,31521,3351,"But she predicted that mask requirements would keep some people away. Heather Abbott Vogel, an agent at Destinations in Florida Travel, agreed."
142,213,3351,mw_access_cost,2,5,31521,3351,"But she predicted that mask requirements would keep some people away. Heather Abbott Vogel, an agent at Destinations in Florida Travel, agreed."
143,214,3351,mw_efficacy_health,2,5,31521,3351,"But she predicted that mask requirements would keep some people away. Heather Abbott Vogel, an agent at Destinations in Florida Travel, agreed."
144,215,3351,mw_access_diff,2,7,31521,3351,"But she predicted that mask requirements would keep some people away. Heather Abbott Vogel, an agent at Destinations in Florida Travel, agreed."
145,216,3351,mw_comfort_breathe,2,5,31521,3351,"But she predicted that mask requirements would keep some people away. Heather Abbott Vogel, an agent at Destinations in Florida Travel, agreed."
146,217,3351,mw_compensation,2,6,31521,3351,"But she predicted that mask requirements would keep some people away. Heather Abbott Vogel, an agent at Destinations in Florida Travel, agreed."
147,218,3351,mw_attention_trust,0,3,31521,3351,"But she predicted that mask requirements would keep some people away. Heather Abbott Vogel, an agent at Destinations in Florida Travel, agreed."
148,219,3351,mw_inconvenience_hassle,0,6,31521,3351,"But she predicted that mask requirements would keep some people away. Heather Abbott Vogel, an agent at Destinations in Florida Travel, agreed."
149,220,3351,mw_appearance,0,3,31521,3351,"But she predicted that mask requirements would keep some people away. Heather Abbott Vogel, an agent at Destinations in Florida Travel, agreed."
150,221,3351,mw_inconvenience_remember,0,5,31521,3351,"But she predicted that mask requirements would keep some people away. Heather Abbott Vogel, an agent at Destinations in Florida Travel, agreed."
151,222,3351,mw_attention_uncomfortable,0,5,31521,3351,"But she predicted that mask requirements would keep some people away. Heather Abbott Vogel, an agent at Destinations in Florida Travel, agreed."
152,223,3351,mw_independence_forced,0,7,31521,3351,"But she predicted that mask requirements would keep some people away. Heather Abbott Vogel, an agent at Destinations in Florida Travel, agreed."
153,224,3351,mw_independence_authority,0,2,31521,3351,"But she predicted that mask requirements would keep some people away. Heather Abbott Vogel, an agent at Destinations in Florida Travel, agreed."
154,225,1507,mw_comfort_hot,2,7,95232,1507,"Two of the papers that prompted Dr. O’Connor’s thoughts on masks and condoms came out in the past week. One, in Nature Medicine, estimated that viral shedding — when people are spreading active viruses by breathing or coughing or sneezing — began two to three days before the onset of any symptoms."
155,226,1507,mw_independence_authority,2,7,95232,1507,"Two of the papers that prompted Dr. O’Connor’s thoughts on masks and condoms came out in the past week. One, in Nature Medicine, estimated that viral shedding — when people are spreading active viruses by breathing or coughing or sneezing — began two to three days before the onset of any symptoms."
156,227,1507,mw_efficacy_eff,2,6,95232,1507,"Two of the papers that prompted Dr. O’Connor’s thoughts on masks and condoms came out in the past week. One, in Nature Medicine, estimated that viral shedding — when people are spreading active viruses by breathing or coughing or sneezing — began two to three days before the onset of any symptoms."
157,228,1507,mw_comfort_breathe,2,7,95232,1507,"Two of the papers that prompted Dr. O’Connor’s thoughts on masks and condoms came out in the past week. One, in Nature Medicine, estimated that viral shedding — when people are spreading active viruses by breathing or coughing or sneezing — began two to three days before the onset of any symptoms."
158,229,1507,mw_inconvenience_hassle,2,7,95232,1507,"Two of the papers that prompted Dr. O’Connor’s thoughts on masks and condoms came out in the past week. One, in Nature Medicine, estimated that viral shedding — when people are spreading active viruses by breathing or coughing or sneezing — began two to three days before the onset of any symptoms."
159,230,1507,mw_appearance,2,7,95232,1507,"Two of the papers that prompted Dr. O’Connor’s thoughts on masks and condoms came out in the past week. One, in Nature Medicine, estimated that viral shedding — when people are spreading active viruses by breathing or coughing or sneezing — began two to three days before the onset of any symptoms."
160,231,1507,mw_independence_forced,2,7,95232,1507,"Two of the papers that prompted Dr. O’Connor’s thoughts on masks and condoms came out in the past week. One, in Nature Medicine, estimated that viral shedding — when people are spreading active viruses by breathing or coughing or sneezing — began two to three days before the onset of any symptoms."
161,232,1507,mw_attention_uncomfortable,2,7,95232,1507,"Two of the papers that prompted Dr. O’Connor’s thoughts on masks and condoms came out in the past week. One, in Nature Medicine, estimated that viral shedding — when people are spreading active viruses by breathing or coughing or sneezing — began two to three days before the onset of any symptoms."
